"playerID","yearID","stint","teamID","lgID","W","L","G","GS","CG","SHO","SV","IPouts","H","ER","HR","BB","SO","BAOpp","ERA","IBB","WP","HBP","BK","BFP","GF","R","SH","SF","GIDP"
"adamsba01",1921,1,"PIT","NL",14,5,25,20,11,2,0,480,155,47,4,18,55,0.25,2.64,,0,0,1,646,3,57,,,
"adamsba01",1922,1,"PIT","NL",8,11,27,19,12,4,0,514,191,68,1,15,39,0.28,3.57,,1,4,0,707,4,77,,,
"adamsba01",1923,1,"PIT","NL",13,7,26,22,11,0,1,476,196,78,8,25,38,0.30,4.42,,1,1,0,676,2,83,,,
"adamsba01",1924,1,"PIT","NL",3,1,9,3,2,0,0,119,31,5,1,3,5,0.20,1.13,,1,0,0,154,3,5,,,
"adamsba01",1925,1,"PIT","NL",6,5,33,10,3,0,3,304,129,61,7,17,18,0.30,5.42,,0,3,0,448,12,67,,,
"adamsba01",1926,1,"PIT","NL",2,3,19,0,0,0,3,110,51,25,5,8,7,0.34,6.14,,0,0,0,164,14,32,,,
"adamsbo01",1925,1,"BOS","AL",0,0,2,0,0,0,0,17,10,5,1,3,1,0.41,7.94,,0,0,0,28,2,5,,,
"adamsbo02",1931,1,"PHI","NL",0,1,1,1,0,0,0,18,14,6,0,1,3,0.42,9.00,,0,0,0,35,0,10,,,
"adamsbo02",1932,1,"PHI","NL",0,0,4,0,0,0,0,18,7,1,0,2,2,0.31,1.50,,0,0,0,25,3,1,,,
"adamsda01",1914,1,"KCF","FL",4,9,36,14,6,0,3,408,141,53,3,52,38,9.99,3.51,,5,7,0,576,16,67,,,
"adamsda01",1915,1,"KCF","FL",0,2,11,2,0,0,0,105,41,18,2,13,16,9.99,4.63,,3,1,0,0,8,20,,,
"adamsjo01",1902,1,"SLN","NL",0,0,1,0,0,0,0,12,9,4,0,2,0,0.44,9.00,,0,1,0,0,1,6,,,
"adamsjo02",1996,1,"FLO","NL",0,0,9,0,0,0,0,33,18,9,1,7,7,0.32,7.36,0,0,1,0,56,1,9,,,
"adamsjo02",1997,1,"ML4","AL",5,3,30,6,0,0,0,229,78,30,13,19,56,0.26,3.54,0,0,5,1,324,3,36,,,
"adamsjo02",1998,1,"ARI","NL",0,3,5,5,0,0,0,69,25,21,5,11,14,,8.22,0,0,3,0,104,0,21,,,
"adamska01",1914,1,"CIN","NL",0,0,4,0,0,0,0,24,14,8,0,5,5,0.42,9.00,,0,0,0,41,4,10,,,
"adamska01",1915,1,"CHN","NL",1,9,26,12,3,0,0,321,105,56,5,43,57,0.26,4.71,,4,2,0,462,10,62,,,
"adamsmi01",1967,1,"BAL","AL",0,1,3,2,0,0,0,29,9,9,1,12,8,0.25,8.38,0,1,0,0,48,1,9,,,
"adamsmi01",1968,1,"BAL","AL",0,2,2,2,0,0,0,23,9,8,2,4,4,0.28,9.39,0,0,0,1,36,0,9,,,
"adamsmi01",1969,1,"BAL","AL",0,1,6,0,0,0,0,24,10,4,0,6,2,0.35,4.50,2,1,0,0,38,1,4,,,
"adamsmi03",2004,1,"MIL","NL",2,3,46,0,0,0,0,159,50,20,5,14,39,0.24,3.40,2,2,2,0,225,13,21,,,
"adamsmi03",2005,1,"MIL","NL",0,1,13,0,0,0,1,40,12,4,2,10,14,,2.70,1,1,0,0,61,7,4,,,
"adamsmi03",2006,1,"MIL","NL",0,0,2,0,0,0,0,7,4,3,1,2,1,,11.57,0,0,0,0,13,0,3,,,
"adamsmi03",2008,1,"SDN","NL",2,3,54,0,0,0,0,196,49,18,7,19,74,,2.48,2,0,0,0,259,11,18,,,
"adamsmi03",2009,1,"SDN","NL",0,0,37,0,0,0,0,111,14,3,1,8,45,,0.73,1,1,0,0,136,5,9,,,
"adamsmi03",2010,1,"SDN","NL",4,1,70,0,0,0,0,200,48,13,2,23,73,,1.76,2,0,0,0,268,3,14,,,
"adamsre01",1946,1,"CHN","NL",0,1,8,0,0,0,0,36,18,11,1,7,8,0.35,8.25,,0,0,0,59,4,12,,,
"adamsri01",1905,1,"WS1","AL",2,5,11,6,3,1,0,188,63,25,1,24,25,0.26,3.59,,0,8,0,0,5,30,,,
"adamste01",1995,1,"CHN","NL",1,1,18,0,0,0,1,54,22,13,0,10,15,0.28,6.50,1,1,0,0,86,7,15,,,
"adamste01",1996,1,"CHN","NL",3,6,69,0,0,0,4,303,84,33,6,49,78,0.19,2.94,6,5,1,1,423,22,36,,,
"adamste01",1997,1,"CHN","NL",2,9,74,0,0,0,18,222,91,38,3,40,64,0.30,4.62,6,6,1,0,341,39,43,,,
"adamste01",1998,1,"CHN","NL",7,7,63,0,0,0,1,218,72,35,7,41,73,,4.33,3,4,1,3,330,15,39,,,
"adamste01",1999,1,"CHN","NL",6,3,52,0,0,0,13,195,60,29,9,28,57,0.00,4.02,2,6,0,0,277,38,33,,,
"adamste01",2000,1,"LAN","NL",6,9,66,0,0,0,2,253,80,33,6,39,56,0.00,3.52,0,5,0,0,369,18,42,,,
"adamste01",2001,1,"LAN","NL",12,8,43,22,0,0,0,499,172,80,9,54,141,,4.33,1,7,3,2,708,10,84,,,
"adamste01",2002,1,"PHI","NL",7,9,46,19,0,0,0,410,132,66,9,58,96,,4.35,5,8,3,0,590,10,76,,,
"adamste01",2003,1,"PHI","NL",1,4,66,0,0,0,0,204,68,20,1,23,51,0.26,2.65,4,4,2,0,284,16,22,,,
"adamste01",2004,1,"TOR","AL",4,4,42,0,0,0,3,129,49,19,4,22,35,0.29,3.98,2,6,1,0,197,20,20,,,
"adamste01",2004,2,"BOS","AL",2,0,19,0,0,0,0,81,35,18,6,6,21,0.32,6.00,1,2,1,0,119,1,19,,,
"adamste01",2005,1,"PHI","NL",0,2,16,0,0,0,0,40,25,19,3,10,4,,12.83,2,0,4,0,77,5,19,,,
"adamswi01",1912,1,"SLA","AL",2,3,13,5,0,0,0,139,50,20,0,19,16,0.28,3.88,,3,2,0,197,8,32,,,
"adamswi01",1913,1,"SLA","AL",0,0,4,0,0,0,0,27,12,10,1,4,5,0.28,10.00,,0,3,0,49,2,14,,,
"adamswi01",1914,1,"PTF","FL",1,1,15,2,1,0,2,166,70,23,4,22,14,9.99,3.74,,2,1,0,238,10,29,,,
"adamswi01",1918,1,"PHA","AL",5,12,32,14,7,0,0,507,164,83,2,97,39,0.27,4.42,,3,12,0,733,9,95,,,
"adamswi01",1919,1,"PHA","AL",0,0,1,0,0,0,0,14,7,2,1,2,0,0.38,3.86,,0,1,0,21,1,2,,,
"adamswi02",1996,1,"OAK","AL",3,4,12,12,1,1,0,229,76,34,11,23,68,0.23,4.01,3,2,5,0,329,0,39,,,
"adamswi02",1997,1,"OAK","AL",3,5,13,12,0,0,0,175,73,53,9,32,37,0.30,8.18,2,2,4,0,282,0,53,,,
"adenhni01",2008,1,"LAA","AL",1,0,3,3,0,0,0,36,18,12,0,13,4,,9.00,0,2,0,0,63,0,12,,,
"adenhni01",2009,1,"LAA","AL",0,0,1,1,0,0,0,18,7,0,0,3,5,,0.00,0,1,0,0,27,0,0,,,
"adkinde01",1942,1,"WS1","AL",0,0,1,1,0,0,0,19,7,7,0,6,3,0.25,9.95,,0,0,0,33,0,8,,,
"adkinde01",1943,1,"WS1","AL",0,0,7,0,0,0,0,31,9,3,0,5,1,0.25,2.61,,0,0,0,41,5,3,,,
"adkinde01",1949,1,"CHN","NL",2,4,30,5,1,0,0,247,98,52,10,39,43,0.29,5.68,,3,0,0,377,14,58,,,
"adkindo01",1902,1,"BOS","AL",1,1,4,2,1,0,0,60,30,9,2,7,3,0.34,4.05,,0,0,0,0,2,20,,,
"adkindo01",1903,1,"NYA","AL",0,0,2,1,0,0,1,21,10,6,0,5,0,0.33,7.71,,0,1,0,37,1,8,,,
"adkingr01",1928,1,"CHA","AL",10,16,36,27,14,0,1,674,235,93,12,89,54,0.27,3.73,,1,6,0,986,6,113,,,
"adkingr01",1929,1,"CHA","AL",2,11,31,15,5,0,0,415,168,82,12,67,24,0.30,5.33,,3,1,0,640,12,98,,,
"adkinjo01",2003,1,"CHA","AL",0,0,4,0,0,0,0,28,8,5,1,7,3,0.25,4.82,0,0,1,0,42,2,5,,,
"adkinjo01",2004,1,"CHA","AL",2,3,50,0,0,0,0,186,75,32,13,20,44,0.30,4.65,3,1,1,0,271,19,35,,,
"adkinjo01",2005,1,"CHA","AL",0,1,5,0,0,0,0,25,13,8,0,4,1,,8.64,2,0,1,0,42,4,8,,,
"adkinjo01",2006,1,"SDN","NL",2,1,55,0,0,0,0,163,55,24,3,20,30,,3.98,4,0,2,0,232,15,26,,,
"adkinjo01",2007,1,"NYN","NL",0,0,1,0,0,0,0,3,0,0,0,0,0,,0.00,0,0,0,0,3,0,0,,,
"adkinjo01",2008,1,"CIN","NL",1,0,4,0,0,0,0,11,4,1,1,3,3,,2.45,1,0,0,0,15,0,1,,,
"adkinst01",1990,1,"NYA","AL",1,2,5,5,0,0,0,72,19,17,4,29,14,0.22,6.38,0,2,0,0,115,0,18,,,
"affelje01",2002,1,"KCA","AL",3,4,34,7,0,0,0,233,85,40,8,37,67,,4.64,4,5,3,2,353,4,41,,,
"affelje01",2003,1,"KCA","AL",7,6,36,18,0,0,4,378,126,55,12,38,98,0.26,3.93,1,2,5,2,533,5,58,,,
"affelje01",2004,1,"KCA","AL",3,4,38,8,0,0,13,229,91,42,6,32,49,0.30,4.95,2,4,3,3,344,26,49,,,
"affelje01",2005,1,"KCA","AL",0,2,49,0,0,0,0,149,56,29,3,29,39,,5.26,2,5,0,0,232,13,35,,,
"affelje01",2006,1,"KCA","AL",4,6,27,9,0,0,0,210,71,46,9,42,28,,5.91,0,2,1,0,320,3,51,,,
"affelje01",2006,2,"COL","NL",4,2,27,0,0,0,1,82,31,21,4,13,20,,6.91,3,0,1,0,128,9,23,,,
"affelje01",2007,1,"COL","NL",4,3,75,0,0,0,0,177,47,23,3,33,46,,3.51,9,6,3,1,253,11,26,,,
"affelje01",2008,1,"CIN","NL",1,1,74,0,0,0,0,235,78,29,9,25,80,,3.33,0,6,3,0,335,20,36,,,
"affelje01",2009,1,"SFN","NL",2,2,74,0,0,0,0,187,42,12,3,31,55,,1.73,3,5,3,0,248,8,14,,,
"affelje01",2010,1,"SFN","NL",4,3,53,0,0,0,4,150,56,23,4,24,44,,4.14,5,4,3,0,228,14,25,,,
"agostju01",1981,1,"CHA","AL",0,0,2,0,0,0,0,17,5,3,1,0,3,0.23,4.76,0,0,1,0,22,1,3,,,
"agostju01",1982,1,"CHA","AL",0,0,1,0,0,0,0,6,7,4,0,0,1,0.53,18.00,0,0,0,0,13,1,4,,,
"agostju01",1983,1,"CHA","AL",2,2,39,0,0,0,7,125,41,19,2,11,29,0.28,4.10,1,2,1,0,166,13,20,,,
"agostju01",1984,1,"CHA","AL",2,1,49,0,0,0,7,166,54,19,2,34,26,0.27,3.09,7,1,3,0,243,18,20,,,
"agostju01",1985,1,"CHA","AL",4,3,54,0,0,0,1,181,45,24,3,23,39,0.21,3.58,1,0,3,0,246,21,27,,,
"agostju01",1986,1,"CHA","AL",0,2,9,0,0,0,0,14,6,4,0,4,3,0.30,7.71,0,0,0,0,24,1,5,,,
"agostju01",1986,2,"MIN","AL",1,2,17,1,0,0,1,61,43,20,1,14,9,0.44,8.85,0,1,2,0,115,3,25,,,
"agostju01",1987,1,"HOU","NL",1,1,27,0,0,0,2,82,26,8,1,10,6,0.24,2.63,1,1,0,0,118,13,12,,,
"agostju01",1988,1,"HOU","NL",10,2,75,0,0,0,4,275,74,23,6,30,33,0.22,2.26,13,3,0,5,371,33,27,,,
"agostju01",1989,1,"HOU","NL",4,5,71,0,0,0,1,249,81,27,3,32,46,0.25,2.93,10,4,2,1,361,28,32,,,
"agostju01",1990,1,"HOU","NL",9,8,82,0,0,0,4,277,91,44,4,39,50,0.26,4.29,8,1,7,0,404,29,46,,,
"agostju01",1991,1,"SLN","NL",5,3,72,0,0,0,2,258,92,46,4,39,34,0.29,4.81,4,6,8,0,377,22,52,,,
"agostju01",1992,1,"SLN","NL",2,4,22,0,0,0,0,95,39,22,2,9,13,0.31,6.25,2,2,3,0,143,10,24,,,
"agostju01",1992,2,"SEA","AL",0,0,17,1,0,0,0,55,27,12,0,3,12,0.34,5.89,0,0,0,0,84,2,12,,,
"agostju01",1993,1,"HOU","NL",0,0,6,0,0,0,0,18,8,4,1,0,3,0.30,6.00,0,0,0,1,26,3,4,,,
"aguilri01",1985,1,"NYN","NL",10,7,21,19,2,0,0,367,118,44,8,37,74,0.25,3.24,2,5,2,2,507,1,49,,,
"aguilri01",1986,1,"NYN","NL",10,7,28,20,2,0,0,425,145,61,15,36,104,0.26,3.88,1,5,7,3,605,2,70,,,
"aguilri01",1987,1,"NYN","NL",11,3,18,17,1,0,0,345,124,46,12,33,77,0.27,3.60,2,9,3,0,494,0,53,,,
"aguilri01",1988,1,"NYN","NL",0,4,11,3,0,0,0,74,29,19,2,10,16,0.29,6.93,2,1,1,1,111,2,20,,,
"aguilri01",1989,1,"NYN","NL",6,6,36,0,0,0,7,208,59,18,3,21,80,0.23,2.34,3,3,2,3,284,19,19,,,
"aguilri01",1989,2,"MIN","AL",3,5,11,11,3,0,0,227,71,27,5,17,57,0.24,3.21,1,1,1,0,310,0,32,,,
"aguilri01",1990,1,"MIN","AL",5,3,56,0,0,0,32,196,55,20,5,19,61,0.22,2.76,6,3,4,0,268,54,27,,,
"aguilri01",1991,1,"MIN","AL",4,5,63,0,0,0,42,207,44,18,3,30,61,0.18,2.35,6,3,1,0,275,60,20,,,
"aguilri01",1992,1,"MIN","AL",2,6,64,0,0,0,41,200,60,21,7,17,52,0.23,2.84,4,5,1,0,273,61,28,,,
"aguilri01",1993,1,"MIN","AL",4,3,65,0,0,0,34,217,60,25,9,14,59,0.22,3.11,3,1,1,0,287,61,25,,,
"aguilri01",1994,1,"MIN","AL",1,4,44,0,0,0,23,134,57,18,7,10,46,0.29,3.63,3,2,0,0,201,40,23,,,
"aguilri01",1995,1,"MIN","AL",1,1,22,0,0,0,12,75,20,7,2,6,29,0.21,2.52,1,0,1,0,99,21,7,,,
"aguilri01",1995,2,"BOS","AL",2,2,30,0,0,0,20,91,26,9,4,7,23,0.22,2.67,0,0,0,0,124,30,9,,,
"aguilri01",1996,1,"MIN","AL",8,6,19,19,2,0,0,334,124,67,20,27,83,0.25,5.42,1,6,3,0,484,0,69,,,
"aguilri01",1997,1,"MIN","AL",5,4,61,0,0,0,26,205,65,29,9,22,68,0.25,3.82,3,3,2,0,285,57,29,,,
"aguilri01",1998,1,"MIN","AL",4,9,68,0,0,0,38,223,75,35,8,15,57,,4.24,1,1,1,0,307,64,35,,,
"aguilri01",1999,1,"MIN","AL",3,1,17,0,0,0,6,64,10,3,2,2,13,0.00,1.27,0,1,0,1,76,16,3,,,
"aguilri01",1999,2,"CHN","NL",6,3,44,0,0,0,8,139,44,19,6,10,32,0.00,3.69,1,3,2,0,191,25,22,,,
"aguilri01",2000,1,"CHN","NL",1,2,54,0,0,0,29,143,47,26,11,18,38,0.00,4.91,2,1,4,0,210,44,28,,,
"aguirha01",1955,1,"CLE","AL",2,0,4,1,1,1,0,38,6,2,0,12,6,0.14,1.42,0,1,0,0,54,1,3,,,
"aguirha01",1956,1,"CLE","AL",3,5,16,9,2,1,1,196,63,27,7,27,31,0.25,3.72,1,3,1,2,282,3,35,,,
"aguirha01",1957,1,"CLE","AL",1,1,10,1,0,0,0,61,26,13,0,13,9,0.31,5.75,3,5,0,0,100,4,15,,,
"aguirha01",1958,1,"DET","AL",3,4,44,3,0,0,5,209,67,29,5,27,38,0.25,3.75,2,1,1,0,299,16,31,,,
"aguirha01",1959,1,"DET","AL",0,0,3,0,0,0,0,8,4,1,0,3,3,0.36,3.38,0,0,0,0,14,2,1,,,
"aguirha01",1960,1,"DET","AL",5,3,37,6,1,0,10,284,75,30,7,30,80,0.21,2.85,1,1,3,1,386,18,31,,,
"aguirha01",1961,1,"DET","AL",4,4,45,0,0,0,8,166,44,20,5,38,32,0.22,3.25,3,4,2,0,244,21,22,,,
"aguirha01",1962,1,"DET","AL",16,8,42,22,11,2,3,648,162,53,14,65,156,0.20,2.21,7,4,5,1,877,13,67,,,
"aguirha01",1963,1,"DET","AL",14,15,38,33,14,3,0,677,222,92,25,68,134,0.25,3.67,3,2,8,1,954,2,96,,,
"aguirha01",1964,1,"DET","AL",5,10,32,27,3,0,1,485,134,68,15,59,88,0.22,3.79,4,2,8,2,678,1,76,,,
"aguirha01",1965,1,"DET","AL",14,10,32,32,10,2,0,625,185,83,24,60,141,0.23,3.59,2,3,10,1,875,0,89,,,
"aguirha01",1966,1,"DET","AL",3,9,30,14,2,0,0,311,104,44,14,26,50,0.26,3.82,2,3,3,1,436,4,50,,,
"aguirha01",1967,1,"DET","AL",0,1,31,1,0,0,0,124,34,11,2,17,33,0.21,2.40,2,1,0,0,174,11,15,,,
"aguirha01",1968,1,"LAN","NL",1,2,25,0,0,0,3,118,32,3,0,13,25,0.22,0.69,3,4,3,0,167,16,8,,,
"aguirha01",1969,1,"CHN","NL",1,0,41,0,0,0,1,135,45,13,2,12,19,0.26,2.60,1,1,2,0,186,9,13,,,
"aguirha01",1970,1,"CHN","NL",3,0,17,0,0,0,1,42,13,7,3,9,11,0.25,4.50,1,0,1,0,64,3,10,,,
"ahearpa01",1995,1,"DET","AL",0,2,4,3,0,0,0,30,20,13,2,5,4,0.40,11.70,1,1,0,0,55,0,13,,,
"ainsmed01",1913,1,"WS1","AL",0,0,1,0,0,0,0,1,2,2,0,0,0,0.66,54.00,,0,0,0,3,0,2,,,
"ainswku01",2001,1,"SFN","NL",0,0,2,0,0,0,0,6,3,3,1,2,3,,13.50,0,0,1,0,12,2,3,,,
"ainswku01",2002,1,"SFN","NL",1,2,6,4,0,0,0,77,22,6,1,12,15,,2.10,0,1,1,0,108,0,7,,,
"ainswku01",2003,1,"SFN","NL",5,4,11,11,0,0,0,198,66,28,7,26,48,0.26,3.82,0,2,1,0,283,0,31,,,
"ainswku01",2003,2,"BAL","AL",0,1,3,0,0,0,0,7,6,3,1,1,4,0.42,11.57,0,0,0,0,15,2,3,,,
"ainswku01",2004,1,"BAL","AL",0,1,7,7,0,0,0,92,39,33,6,20,20,0.32,9.68,0,4,5,0,151,0,34,,,
"aitchra01",1911,1,"BRO","NL",0,1,1,0,0,0,0,4,1,0,0,1,0,0.20,0.00,,0,0,0,6,0,2,,,
"aitchra01",1914,1,"BRO","NL",12,7,26,17,8,3,0,517,156,51,4,60,87,0.24,2.66,,9,3,0,720,6,71,,,
"aitchra01",1915,1,"BRO","NL",0,4,7,5,2,0,0,98,36,18,3,6,14,0.26,4.96,,0,2,0,147,2,25,,,
"akerfda01",1986,1,"OAK","AL",0,0,2,0,0,0,0,16,7,4,2,3,5,0.30,6.75,1,2,0,0,26,2,5,,,
"akerfda01",1987,1,"CLE","AL",2,6,16,13,1,0,0,224,84,56,18,38,42,0.28,6.75,1,7,7,0,347,0,60,,,
"akerfda01",1989,1,"TEX","AL",0,1,6,0,0,0,0,33,11,4,1,5,9,0.25,3.27,2,1,0,0,50,2,6,,,
"akerfda01",1990,1,"PHI","NL",5,2,71,0,0,0,3,279,65,39,10,54,42,0.20,3.77,8,7,3,1,395,18,45,,,
"akerfda01",1991,1,"PHI","NL",2,1,30,0,0,0,0,149,49,29,5,27,31,0.25,5.26,4,4,3,0,229,11,30,,,
"akerja01",1964,1,"KC1","AL",0,1,9,0,0,0,0,49,17,16,6,10,7,0.26,8.82,1,0,6,0,80,1,18,,,
"akerja01",1965,1,"KC1","AL",4,3,34,0,0,0,3,154,45,18,3,18,26,0.24,3.16,6,1,3,0,210,14,18,,,
"akerja01",1966,1,"KC1","AL",8,4,66,0,0,0,32,339,81,25,7,28,68,0.20,1.99,10,0,3,0,442,57,27,,,
"akerja01",1967,1,"KC1","AL",3,8,57,0,0,0,12,264,87,42,9,32,65,0.26,4.30,8,1,3,0,373,40,44,,,
"akerja01",1968,1,"OAK","AL",4,4,54,0,0,0,11,224,72,34,6,33,44,0.25,4.10,6,4,6,0,330,30,39,,,
"akerja01",1969,1,"SE1","AL",0,2,15,0,0,0,3,50,25,14,4,13,7,0.35,7.56,4,0,1,0,85,9,15,,,
"akerja01",1969,2,"NYA","AL",8,4,38,0,0,0,11,197,51,15,4,22,40,0.21,2.06,5,0,4,0,263,23,17,,,
"akerja01",1970,1,"NYA","AL",4,2,41,0,0,0,16,210,57,16,3,20,36,0.22,2.06,5,1,4,0,284,28,19,,,
"akerja01",1971,1,"NYA","AL",4,4,41,0,0,0,4,167,48,16,3,26,24,0.23,2.59,9,3,0,0,237,20,20,,,
"akerja01",1972,1,"NYA","AL",0,0,4,0,0,0,0,18,5,2,0,3,1,0.23,3.00,0,1,1,0,26,4,2,,,
"akerja01",1972,2,"CHN","NL",6,6,48,0,0,0,17,201,65,22,4,23,36,0.25,2.96,5,1,5,0,289,39,31,,,
"akerja01",1973,1,"CHN","NL",4,5,47,0,0,0,12,191,76,29,8,23,25,0.30,4.10,6,0,2,0,281,32,33,,,
"akerja01",1974,1,"ATL","NL",0,1,17,0,0,0,0,50,17,7,3,9,7,0.29,3.78,2,0,0,0,71,8,11,,,
"akerja01",1974,2,"NYN","NL",2,1,24,0,0,0,2,124,33,16,4,14,18,0.21,3.48,1,1,2,0,173,16,18,,,
"akersje01",1912,1,"WS1","AL",1,1,5,1,0,0,0,61,24,11,1,15,11,0.30,4.87,,0,2,0,97,3,17,,,
"albagi01",1988,1,"SLN","NL",0,0,3,0,0,0,0,10,1,1,0,2,3,0.09,2.70,0,0,0,0,14,1,2,,,
"albaljo01",2007,1,"WAS","NL",1,1,14,0,0,0,0,43,7,3,1,2,12,,1.88,0,0,1,0,51,1,3,,,
"albaljo01",2008,1,"NYA","AL",0,1,7,0,0,0,0,41,15,6,1,6,13,,3.95,0,0,0,0,58,2,6,,,
"albaljo01",2009,1,"NYA","AL",5,1,32,0,0,0,0,103,41,20,6,16,21,,5.24,2,0,3,0,158,5,23,,,
"albaljo01",2010,1,"NYA","AL",0,0,10,0,0,0,0,34,9,5,1,8,8,,3.97,1,0,2,0,50,5,5,,,
"albanjo01",1958,1,"WS1","AL",0,0,6,0,0,0,0,18,8,3,1,2,3,0.34,4.50,0,0,0,0,27,6,3,,,
"albercy01",1910,1,"SLN","NL",1,2,4,3,2,0,0,83,35,19,1,20,10,0.33,6.18,,1,0,0,126,1,21,,,
"alberjo01",1995,1,"TEX","AL",0,0,12,0,0,0,0,62,26,17,2,12,10,0.29,7.40,1,2,1,0,101,7,18,,,
"alberjo01",1996,1,"TEX","AL",0,1,5,1,0,0,0,28,14,6,1,7,2,0.30,5.79,1,0,0,0,46,1,6,,,
"alberjo01",1997,1,"TEX","AL",0,3,10,4,0,0,0,85,37,25,4,17,11,0.30,7.94,1,3,1,0,143,2,33,,,
"alberma01",2006,1,"HOU","NL",0,2,4,2,0,0,0,45,17,10,1,7,11,,6.00,0,0,0,0,66,0,10,,,
"alberma01",2007,1,"HOU","NL",4,11,31,18,0,0,0,332,127,72,18,50,71,,5.86,6,7,7,0,508,2,77,,,
"alberma01",2008,1,"BAL","AL",3,3,28,3,0,0,0,147,43,19,4,22,26,,3.49,1,1,2,0,208,5,21,,,
"alberma01",2009,1,"BAL","AL",3,6,56,0,0,0,0,201,80,41,3,36,49,,5.51,3,3,2,0,309,13,43,,,
"alberma01",2010,1,"BAL","AL",5,3,62,0,0,0,0,227,78,38,6,34,49,,4.52,5,2,2,0,329,19,41,,,
"albosed01",1941,1,"BRO","NL",0,2,2,2,0,0,0,39,11,9,1,8,5,0.23,6.23,,0,0,0,55,0,9,,,
"albosed01",1946,1,"PIT","NL",0,6,17,6,0,0,0,119,41,27,3,35,19,0.26,6.13,,1,1,0,195,3,34,,,
"albreed01",1949,1,"SLA","AL",1,0,1,1,1,0,0,15,1,3,0,4,1,0.06,5.40,,0,0,0,20,0,3,,,
"albreed01",1950,1,"SLA","AL",0,1,2,1,0,0,0,20,6,4,0,7,1,0.25,5.40,,0,0,0,32,1,7,,,
"alburvi01",1973,1,"MIN","AL",1,0,14,0,0,0,0,70,13,7,1,19,13,0.16,2.70,2,5,0,1,96,5,7,,,
"alburvi01",1974,1,"MIN","AL",8,9,32,22,4,1,0,492,159,75,19,80,85,0.25,4.12,1,4,6,0,706,4,83,,,
"alburvi01",1975,1,"MIN","AL",6,7,32,15,2,0,1,405,115,68,16,97,72,0.23,4.53,1,8,4,0,606,12,82,,,
"alburvi01",1976,1,"MIN","AL",3,1,23,0,0,0,0,151,51,20,0,24,23,0.27,3.58,3,4,2,0,221,11,22,,,
"alcalsa01",1976,1,"CIN","NL",11,4,30,21,3,1,0,396,131,69,12,67,67,0.26,4.70,3,3,3,2,583,3,72,,,
"alcalsa01",1977,1,"CIN","NL",1,1,7,2,0,0,0,47,22,10,1,7,9,0.34,5.74,1,2,1,1,73,2,11,,,
"alcalsa01",1977,2,"MON","NL",2,6,31,10,0,0,2,305,104,53,12,47,64,0.26,4.69,5,4,2,2,447,6,55,,,
"alderda01",1943,1,"CHN","NL",0,1,4,2,0,0,0,42,21,10,2,3,4,0.35,6.43,,0,0,0,63,2,12,,,
"alderda01",1944,1,"CHN","NL",0,0,12,1,0,0,0,65,31,16,2,9,7,0.34,6.65,,0,0,0,105,7,18,,,
"aldremi01",1996,2,"NYA","AL",0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0.00,0,0,0,0,4,1,0,,,
"aldresc01",1990,1,"DET","AL",1,2,4,3,0,0,0,43,13,6,0,10,7,0.26,3.77,1,0,1,0,63,0,6,,,
"aldresc01",1991,1,"DET","AL",2,4,11,11,1,0,0,172,58,33,9,30,35,0.26,5.18,2,3,0,1,253,0,37,,,
"aldresc01",1992,1,"DET","AL",3,8,16,13,0,0,0,195,80,49,12,33,34,0.30,6.78,4,1,3,0,304,0,51,,,
"aldresc01",1993,1,"COL","NL",0,0,5,0,0,0,0,20,10,8,1,9,5,0.35,10.80,1,1,1,0,40,1,10,,,
"aldresc01",1993,2,"MON","NL",1,0,3,0,0,0,0,16,9,4,1,1,4,0.37,6.75,0,1,0,0,25,1,4,,,
"aldresc01",1996,1,"DET","AL",0,4,11,8,0,0,0,130,60,45,9,26,36,0.27,9.35,3,6,3,1,217,0,52,,,
"aldresc01",1996,2,"MIN","AL",6,5,25,17,0,0,0,366,134,69,20,42,75,0.25,5.09,1,4,3,0,531,0,73,,,
"aldresc01",1997,1,"MIN","AL",2,10,17,15,0,0,0,232,102,66,20,28,33,0.32,7.68,2,7,3,0,350,0,66,,,
"aldresc01",1998,1,"TBA","AL",0,0,48,0,0,0,0,94,33,13,1,12,21,,3.73,3,2,2,0,135,8,13,,,
"aldresc01",1999,1,"TBA","AL",3,2,37,0,0,0,0,73,26,14,1,14,22,0.00,5.18,0,1,2,0,114,9,15,,,
"aldresc01",1999,2,"PHI","NL",1,1,29,0,0,0,1,97,33,14,1,15,19,0.00,3.90,3,3,0,0,140,5,15,,,
"aldresc01",2000,1,"PHI","NL",1,3,23,0,0,0,0,61,23,13,3,10,21,0.00,5.75,0,1,1,0,95,5,14,,,
"aldrija01",1987,1,"ML4","AL",3,1,31,0,0,0,0,175,71,32,8,13,22,0.30,4.94,3,1,2,1,253,9,33,,,
"aldrija01",1989,1,"ML4","AL",1,0,16,0,0,0,1,78,24,11,3,13,12,0.25,3.81,2,2,1,0,110,8,11,,,
"aldrija01",1989,2,"ATL","NL",1,2,8,0,0,0,0,37,7,3,0,6,7,0.16,2.19,1,0,0,0,50,2,5,,,
"aldrija01",1990,1,"BAL","AL",1,2,7,0,0,0,1,36,17,11,1,7,5,0.32,8.25,3,0,0,1,61,2,13,,,
